cid,cntry,id
AW-00012149,US,1150
AW-00012150,US,1151
AW-00012151,US,1152
AW-00012152,US,1153
AW-00012153,US,1154
AW-00012154,Canada,1155
AW-00012155,US,1156
AW-00012156,US,1157
AW-00012157,US,1158
AW-00012158,Canada,1159
AW-00012159,Canada,1160
AW-00012160,US,1161
AW-00012161,US,1162
AW-00012162,US,1163
AW-00012163,US,1164
AW-00012164,US,1165
AW-00012165,Canada,1166
AW-00012166,Canada,1167
AW-00012167,US,1168
AW-00012168,US,1169
AW-00012169,US,1170
AW-00012170,US,1171
AW-00012171,US,1172
AW-00012172,US,1173
AW-00012173,US,1174
AW-00012174,US,1175
AW-00012175,US,1176
AW-00012176,US,1177
AW-00012177,Canada,1178
AW-00012178,US,1179
AW-00012179,US,1180
AW-00012180,US,1181
AW-00012181,US,1182
AW-00012182,Canada,1183
AW-00012183,Canada,1184
AW-00012184,US,1185
AW-00012185,US,1186
AW-00012186,US,1187
AW-00012187,US,1188
AW-00012188,US,1189
AW-00012189,US,1190
AW-00012190,US,1191
AW-00012191,US,1192
AW-00012192,US,1193
AW-00012193,Canada,1194
AW-00012194,US,1195
AW-00012195,US,1196
AW-00012196,Canada,1197
AW-00012197,US,1198
AW-00012198,US,1199
AW-00012199,US,1200
AW-00012200,US,1201
AW-00012201,US,1202
AW-00012202,Canada,1203
AW-00012203,Canada,1204
AW-00012204,US,1205
AW-00012205,US,1206
AW-00012206,US,1207
AW-00012207,US,1208
AW-00012208,US,1209
AW-00012209,US,1210
AW-00012210,United Kingdom,1211
AW-00012211,France,1212
AW-00012212,France,1213
AW-00012213,DE,1214
AW-00012214,United Kingdom,1215
AW-00012215,United Kingdom,1216
AW-00012216,United Kingdom,1217
AW-00012217,France,1218
AW-00012218,DE,1219
AW-00012219,France,1220
AW-00012220,France,1221
AW-00012221,France,1222
AW-00012222,United Kingdom,1223
AW-00012223,DE,1224
AW-00012224,United Kingdom,1225
AW-00012225,DE,1226
AW-00012226,DE,1227
AW-00012227,United Kingdom,1228
AW-00012228,DE,1229
AW-00012229,DE,1230
AW-00012230,DE,1231
AW-00012231,DE,1232
AW-00012232,DE,1233
AW-00012233,United Kingdom,1234
AW-00012234,France,1235
AW-00012235,United Kingdom,1236
AW-00012236,DE,1237
AW-00012237,DE,1238
AW-00012238,DE,1239
AW-00012239,United Kingdom,1240
AW-00012240,Australia,1241
AW-00012241,Australia,1242
AW-00012242,Australia,1243
AW-00012243,Australia,1244
AW-00012244,Australia,1245
AW-00012245,Australia,1246
AW-00012246,Australia,1247
AW-00012247,Australia,1248
AW-00012248,Australia,1249
AW-00012249,Australia,1250
AW-00012250,Australia,1251
AW-00012251,Australia,1252
AW-00012252,Australia,1253
AW-00012253,Australia,1254
AW-00012254,France,1255
AW-00012255,France,1256
AW-00012256,France,1257
AW-00012257,DE,1258
AW-00012258,DE,1259
AW-00012259,United Kingdom,1260
AW-00012260,United Kingdom,1261
AW-00012261,France,1262
AW-00012262,United Kingdom,1263
AW-00012263,United Kingdom,1264
AW-00012264,United Kingdom,1265
AW-00012265,France,1266
AW-00012266,DE,1267
AW-00012267,France,1268
AW-00012268,DE,1269
AW-00012269,France,1270
AW-00012270,DE,1271
AW-00012271,United Kingdom,1272
AW-00012272,United Kingdom,1273
AW-00012273,DE,1274
AW-00012274,France,1275
AW-00012275,DE,1276
AW-00012276,DE,1277
AW-00012277,United Kingdom,1278
AW-00012278,DE,1279
AW-00012279,France,1280
AW-00012280,France,1281
AW-00012281,United Kingdom,1282
AW-00012282,United Kingdom,1283
AW-00012283,United Kingdom,1284
AW-00012284,United Kingdom,1285
AW-00012285,France,1286
AW-00012286,United Kingdom,1287
AW-00012287,United Kingdom,1288
AW-00012288,United Kingdom,1289
AW-00012289,United Kingdom,1290
AW-00012290,France,1291
AW-00012291,DE,1292
AW-00012292,United Kingdom,1293
AW-00012293,United Kingdom,1294
AW-00012294,United Kingdom,1295
AW-00012295,France,1296
AW-00012296,France,1297
AW-00012297,DE,1298
AW-00012298,DE,1299
AW-00012299,United Kingdom,1300
AW-00012300,France,1301
AW-00012301,France,1302
AW-00012302,DE,1303
AW-00012303,United Kingdom,1304
AW-00012304,United Kingdom,1305
AW-00012305,United Kingdom,1306
AW-00012306,DE,1307
AW-00012307,France,1308
AW-00012308,France,1309
AW-00012309,United Kingdom,1310
AW-00012310,United Kingdom,1311
AW-00012311,United Kingdom,1312
AW-00012312,France,1313
AW-00012313,France,1314
AW-00012314,DE,1315
AW-00012315,United Kingdom,1316
AW-00012316,United Kingdom,1317
AW-00012317,United Kingdom,1318
AW-00012318,United Kingdom,1319
AW-00012319,DE,1320
AW-00012320,United Kingdom,1321
AW-00012321,France,1322
AW-00012322,France,1323
AW-00012323,France,1324
AW-00012324,DE,1325
AW-00012325,United Kingdom,1326
AW-00012326,United Kingdom,1327
AW-00012327,DE,1328
AW-00012328,United Kingdom,1329
AW-00012329,United Kingdom,1330
AW-00012330,DE,1331
AW-00012331,France,1332
AW-00012332,France,1333
AW-00012333,France,1334
AW-00012334,United Kingdom,1335
AW-00012335,United Kingdom,1336
AW-00012336,United Kingdom,1337
AW-00012337,Australia,1338
AW-00012338,Australia,1339
AW-00012339,Australia,1340
AW-00012340,Australia,1341
AW-00012341,Australia,1342
AW-00012342,Australia,1343
AW-00012343,Australia,1344
AW-00012344,Australia,1345
AW-00012345,Australia,1346
AW-00012346,Australia,1347
AW-00012347,Australia,1348
AW-00012348,Australia,1349
AW-00012349,Australia,1350
AW-00012350,Australia,1351
AW-00012351,Australia,1352
AW-00012352,Australia,1353
AW-00012353,Australia,1354
AW-00012354,Australia,1355
AW-00012355,Australia,1356
AW-00012356,Australia,1357
AW-00012357,Australia,1358
AW-00012358,Australia,1359
AW-00012359,Australia,1360
AW-00012360,Australia,1361
AW-00012361,Australia,1362
AW-00012362,US,1363
AW-00012363,Canada,1364
AW-00012364,US,1365
AW-00012365,US,1366
AW-00012366,US,1367
AW-00012367,United Kingdom,1368
AW-00012368,France,1369
AW-00012369,Australia,1370
AW-00012370,Australia,1371
AW-00012371,Australia,1372
AW-00012372,Australia,1373
AW-00012373,France,1374
AW-00012374,France,1375
AW-00012375,France,1376
AW-00012376,United Kingdom,1377
AW-00012377,DE,1378
AW-00012378,DE,1379
AW-00012379,DE,1380
AW-00012380,United Kingdom,1381
AW-00012381,United Kingdom,1382
AW-00012382,United Kingdom,1383
AW-00012383,France,1384
AW-00012384,DE,1385
AW-00012385,United Kingdom,1386
AW-00012386,DE,1387
AW-00012387,France,1388
AW-00012388,DE,1389
AW-00012389,France,1390
AW-00012390,DE,1391
AW-00012391,United Kingdom,1392
AW-00012392,United Kingdom,1393
AW-00012393,France,1394
AW-00012394,United Kingdom,1395
AW-00012395,France,1396
AW-00012396,DE,1397
AW-00012397,DE,1398
AW-00012398,France,1399
AW-00012399,DE,1400
AW-00012400,DE,1401
AW-00012401,DE,1402
AW-00012402,United Kingdom,1403
AW-00012403,United Kingdom,1404
AW-00012404,United Kingdom,1405
AW-00012405,United Kingdom,1406
AW-00012406,DE,1407
AW-00012407,DE,1408
AW-00012408,DE,1409
AW-00012409,US,1410
AW-00012410,US,1411
AW-00012411,US,1412
AW-00012412,US,1413
AW-00012413,US,1414
AW-00012414,US,1415
AW-00012415,US,1416
AW-00012416,US,1417
AW-00012417,US,1418
AW-00012418,US,1419
AW-00012419,US,1420
AW-00012420,US,1421
AW-00012421,US,1422
AW-00012422,US,1423
AW-00012423,US,1424
AW-00012424,US,1425
AW-00012425,US,1426
AW-00012426,US,1427
AW-00012427,US,1428
AW-00012428,US,1429
AW-00012429,US,1430
AW-00012430,Canada,1431
AW-00012431,Canada,1432
AW-00012432,US,1433
AW-00012433,US,1434
AW-00012434,US,1435
AW-00012435,US,1436
AW-00012436,US,1437
AW-00012437,US,1438
AW-00012438,US,1439
AW-00012439,US,1440
AW-00012440,US,1441
AW-00012441,US,1442
AW-00012442,US,1443
AW-00012443,US,1444
AW-00012444,Canada,1445
AW-00012445,US,1446
AW-00012446,US,1447
AW-00012447,Canada,1448
AW-00012448,US,1449
AW-00012449,Canada,1450
AW-00012450,US,1451
AW-00012451,Canada,1452
AW-00012452,US,1453
AW-00012453,US,1454
AW-00012454,US,1455
AW-00012455,US,1456
AW-00012456,US,1457
AW-00012457,US,1458
AW-00012458,DE,1459
AW-00012459,United Kingdom,1460
AW-00012460,United Kingdom,1461
AW-00012461,DE,1462
AW-00012462,DE,1463
AW-00012463,United Kingdom,1464
AW-00012464,France,1465
AW-00012465,United Kingdom,1466
AW-00012466,France,1467
AW-00012467,France,1468
AW-00012468,France,1469
AW-00012469,DE,1470
AW-00012470,DE,1471
AW-00012471,DE,1472
AW-00012472,France,1473
AW-00012473,United Kingdom,1474
AW-00012474,France,1475
AW-00012475,DE,1476
AW-00012476,United Kingdom,1477
AW-00012477,France,1478
AW-00012478,DE,1479
AW-00012479,DE,1480
AW-00012480,France,1481
AW-00012481,DE,1482
AW-00012482,France,1483
AW-00012483,France,1484
AW-00012484,DE,1485
AW-00012485,France,1486
AW-00012486,United Kingdom,1487
AW-00012487,DE,1488
AW-00012488,France,1489
AW-00012489,France,1490
AW-00012490,France,1491
AW-00012491,United Kingdom,1492
AW-00012492,United Kingdom,1493
AW-00012493,DE,1494
AW-00012494,France,1495
AW-00012495,DE,1496
AW-00012496,United Kingdom,1497
AW-00012497,DE,1498
AW-00012498,DE,1499
AW-00012499,DE,1500
AW-00012500,DE,1501
AW-00012501,DE,1502
AW-00012502,United Kingdom,1503
AW-00012503,United Kingdom,1504
AW-00012504,United Kingdom,1505
AW-00012505,United Kingdom,1506
AW-00012506,United Kingdom,1507
AW-00012507,DE,1508
AW-00012508,United Kingdom,1509
AW-00012509,France,1510
AW-00012510,France,1511
AW-00012511,France,1512
AW-00012512,DE,1513
AW-00012513,United Kingdom,1514
AW-00012514,France,1515
AW-00012515,France,1516
AW-00012516,DE,1517
AW-00012517,DE,1518
AW-00012518,DE,1519
AW-00012519,United Kingdom,1520
AW-00012520,France,1521
AW-00012521,DE,1522
AW-00012522,France,1523
AW-00012523,France,1524
AW-00012524,France,1525
AW-00012525,United Kingdom,1526
AW-00012526,United Kingdom,1527
AW-00012527,US,1528
AW-00012528,US,1529
AW-00012529,US,1530
AW-00012530,Canada,1531
AW-00012531,US,1532
AW-00012532,Canada,1533
AW-00012533,US,1534
AW-00012534,France,1535
AW-00012535,DE,1536
AW-00012536,DE,1537
AW-00012537,France,1538
AW-00012538,DE,1539
AW-00012539,France,1540
AW-00012540,United Kingdom,1541
AW-00012541,France,1542
AW-00012542,France,1543
AW-00012543,France,1544
AW-00012544,DE,1545
AW-00012545,United Kingdom,1546
AW-00012546,DE,1547
AW-00012547,France,1548
AW-00012548,DE,1549
AW-00012549,France,1550
AW-00012550,United Kingdom,1551
AW-00012551,United Kingdom,1552
AW-00012552,France,1553
AW-00012553,France,1554
AW-00012554,United Kingdom,1555
AW-00012555,France,1556
AW-00012556,DE,1557
AW-00012557,France,1558
AW-00012558,DE,1559
AW-00012559,United Kingdom,1560
AW-00012560,United Kingdom,1561
AW-00012561,France,1562
AW-00012562,France,1563
AW-00012563,United Kingdom,1564
AW-00012564,United Kingdom,1565
AW-00012565,France,1566
AW-00012566,United Kingdom,1567
AW-00012567,United Kingdom,1568
AW-00012568,United Kingdom,1569
AW-00012569,United Kingdom,1570
AW-00012570,Australia,1571
AW-00012571,Australia,1572
AW-00012572,Australia,1573
AW-00012573,Australia,1574
AW-00012574,Australia,1575
AW-00012575,Australia,1576
AW-00012576,Australia,1577
AW-00012577,Australia,1578
AW-00012578,Australia,1579
AW-00012579,Australia,1580
AW-00012580,Australia,1581
AW-00012581,Australia,1582
AW-00012582,Australia,1583
AW-00012583,Australia,1584
AW-00012584,Australia,1585
AW-00012585,Australia,1586
AW-00012586,Australia,1587
AW-00012587,Australia,1588
AW-00012588,Australia,1589
AW-00012589,Australia,1590
AW-00012590,United Kingdom,1591
AW-00012591,DE,1592
AW-00012592,United Kingdom,1593
AW-00012593,United Kingdom,1594
AW-00012594,United Kingdom,1595
AW-00012595,United Kingdom,1596
AW-00012596,United Kingdom,1597
AW-00012597,United Kingdom,1598
AW-00012598,United Kingdom,1599
AW-00012599,United Kingdom,1600
AW-00012600,DE,1601
AW-00012601,United Kingdom,1602
AW-00012602,United Kingdom,1603
AW-00012603,United Kingdom,1604
AW-00012604,DE,1605
AW-00012605,DE,1606
AW-00012606,France,1607
AW-00012607,France,1608
AW-00012608,United Kingdom,1609
AW-00012609,United Kingdom,1610
AW-00012610,United Kingdom,1611
AW-00012611,United Kingdom,1612
AW-00012612,United Kingdom,1613
AW-00012613,France,1614
AW-00012614,France,1615
AW-00012615,United Kingdom,1616
AW-00012616,DE,1617
AW-00012617,DE,1618
AW-00012618,France,1619
AW-00012619,United Kingdom,1620
AW-00012620,France,1621
AW-00012621,France,1622
AW-00012622,United Kingdom,1623
AW-00012623,United Kingdom,1624
AW-00012624,DE,1625
AW-00012625,France,1626
AW-00012626,United Kingdom,1627
AW-00012627,United Kingdom,1628
AW-00012628,France,1629
AW-00012629,DE,1630
AW-00012630,United Kingdom,1631
AW-00012631,France,1632
AW-00012632,France,1633
AW-00012633,United Kingdom,1634
AW-00012634,United Kingdom,1635
AW-00012635,France,1636
AW-00012636,DE,1637
AW-00012637,United Kingdom,1638
AW-00012638,DE,1639
AW-00012639,France,1640
AW-00012640,United Kingdom,1641
AW-00012641,France,1642
AW-00012642,France,1643
AW-00012643,DE,1644
AW-00012644,United Kingdom,1645
AW-00012645,United Kingdom,1646
AW-00012646,DE,1647
AW-00012647,United Kingdom,1648
AW-00012648,United Kingdom,1649
AW-00012649,France,1650
AW-00012650,France,1651
AW-00012651,France,1652
AW-00012652,United Kingdom,1653
AW-00012653,United Kingdom,1654
AW-00012654,United Kingdom,1655
AW-00012655,France,1656
AW-00012656,France,1657
AW-00012657,DE,1658
AW-00012658,United Kingdom,1659
AW-00012659,France,1660
AW-00012660,France,1661
AW-00012661,France,1662
AW-00012662,France,1663
AW-00012663,France,1664
AW-00012664,United Kingdom,1665
AW-00012665,Australia,1666
AW-00012666,Australia,1667
AW-00012667,Australia,1668
AW-00012668,Australia,1669
AW-00012669,Australia,1670
AW-00012670,Australia,1671
AW-00012671,Australia,1672
AW-00012672,Australia,1673
AW-00012673,Australia,1674
AW-00012674,Australia,1675
AW-00012675,Australia,1676
AW-00012676,Australia,1677
AW-00012677,Australia,1678
AW-00012678,Australia,1679
AW-00012679,Australia,1680
AW-00012680,Australia,1681
AW-00012681,Australia,1682
AW-00012682,Australia,1683
AW-00012683,Australia,1684
AW-00012684,Australia,1685
AW-00012685,Australia,1686
AW-00012686,Australia,1687
AW-00012687,Australia,1688
AW-00012688,Australia,1689
AW-00012689,Australia,1690
AW-00012690,Australia,1691
AW-00012691,Australia,1692
AW-00012692,Australia,1693
AW-00012693,Australia,1694
AW-00012694,Australia,1695
AW-00012695,Australia,1696
AW-00012696,Australia,1697
AW-00012697,Australia,1698
AW-00012698,Australia,1699
AW-00012699,Australia,1700
AW-00012700,Australia,1701
AW-00012701,Australia,1702
AW-00012702,Australia,1703
AW-00012703,Australia,1704
AW-00012704,Australia,1705
AW-00012705,Australia,1706
AW-00012706,Australia,1707
AW-00012707,US,1708
AW-00012708,US,1709
AW-00012709,US,1710
AW-00012710,Canada,1711
AW-00012711,France,1712
AW-00012712,DE,1713
AW-00012713,DE,1714
AW-00012714,DE,1715
AW-00012715,Australia,1716
AW-00012716,France,1717
AW-00012717,France,1718
AW-00012718,France,1719
AW-00012719,France,1720
AW-00012720,France,1721
AW-00012721,DE,1722
AW-00012722,DE,1723
AW-00012723,France,1724
AW-00012724,DE,1725
AW-00012725,DE,1726
AW-00012726,DE,1727
AW-00012727,France,1728
AW-00012728,DE,1729
AW-00012729,United Kingdom,1730
AW-00012730,United Kingdom,1731
AW-00012731,DE,1732
AW-00012732,France,1733
AW-00012733,United Kingdom,1734
AW-00012734,France,1735
AW-00012735,DE,1736
AW-00012736,DE,1737
AW-00012737,France,1738
AW-00012738,DE,1739
AW-00012739,United Kingdom,1740
AW-00012740,United Kingdom,1741
AW-00012741,DE,1742
AW-00012742,DE,1743
AW-00012743,United Kingdom,1744
AW-00012744,United Kingdom,1745
AW-00012745,United Kingdom,1746
AW-00012746,United Kingdom,1747
AW-00012747,DE,1748
AW-00012748,France,1749
AW-00012749,France,1750
AW-00012750,France,1751
AW-00012751,DE,1752
AW-00012752,France,1753
AW-00012753,France,1754
AW-00012754,France,1755
AW-00012755,US,1756
AW-00012756,US,1757
AW-00012757,US,1758
AW-00012758,US,1759
AW-00012759,US,1760
AW-00012760,Canada,1761
AW-00012761,US,1762
AW-00012762,US,1763
AW-00012763,Canada,1764
AW-00012764,US,1765
AW-00012765,Canada,1766
AW-00012766,US,1767
AW-00012767,US,1768
AW-00012768,US,1769
AW-00012769,US,1770
AW-00012770,US,1771
AW-00012771,US,1772
AW-00012772,US,1773
AW-00012773,US,1774
AW-00012774,US,1775
AW-00012775,US,1776
AW-00012776,US,1777
AW-00012777,US,1778
AW-00012778,US,1779
AW-00012779,US,1780
AW-00012780,US,1781
AW-00012781,Canada,1782
AW-00012782,Canada,1783
AW-00012783,Canada,1784
AW-00012784,US,1785
AW-00012785,Canada,1786
AW-00012786,US,1787
AW-00012787,US,1788
AW-00012788,US,1789
AW-00012789,US,1790
AW-00012790,US,1791
AW-00012791,US,1792
AW-00012792,US,1793
AW-00012793,US,1794
AW-00012794,US,1795
AW-00012795,Canada,1796
AW-00012796,US,1797
AW-00012797,US,1798
AW-00012798,France,1799
AW-00012799,DE,1800
AW-00012800,DE,1801
AW-00012801,DE,1802
AW-00012802,DE,1803
AW-00012803,United Kingdom,1804
AW-00012804,France,1805
AW-00012805,France,1806
AW-00012806,DE,1807
AW-00012807,DE,1808
AW-00012808,United Kingdom,1809
AW-00012809,DE,1810
AW-00012810,DE,1811
AW-00012811,DE,1812
AW-00012812,France,1813
AW-00012813,DE,1814
AW-00012814,DE,1815
AW-00012815,DE,1816
AW-00012816,DE,1817
AW-00012817,France,1818
AW-00012818,France,1819
AW-00012819,France,1820
AW-00012820,France,1821
AW-00012821,France,1822
AW-00012822,DE,1823
AW-00012823,France,1824
AW-00012824,France,1825
AW-00012825,DE,1826
AW-00012826,DE,1827
AW-00012827,DE,1828
AW-00012828,DE,1829
AW-00012829,DE,1830
AW-00012830,France,1831
AW-00012831,DE,1832
AW-00012832,DE,1833
AW-00012833,DE,1834
AW-00012834,France,1835
AW-00012835,DE,1836
AW-00012836,United Kingdom,1837
AW-00012837,DE,1838
AW-00012838,DE,1839
AW-00012839,United Kingdom,1840
AW-00012840,United Kingdom,1841
AW-00012841,France,1842
AW-00012842,France,1843
AW-00012843,France,1844
AW-00012844,DE,1845
AW-00012845,DE,1846
AW-00012846,DE,1847
AW-00012847,United Kingdom,1848
AW-00012848,United Kingdom,1849
AW-00012849,France,1850
AW-00012850,DE,1851
AW-00012851,France,1852
AW-00012852,DE,1853
AW-00012853,United Kingdom,1854
AW-00012854,United Kingdom,1855
AW-00012855,United Kingdom,1856
AW-00012856,United Kingdom,1857
AW-00012857,United Kingdom,1858
AW-00012858,DE,1859
AW-00012859,United Kingdom,1860
AW-00012860,United Kingdom,1861
AW-00012861,United Kingdom,1862
AW-00012862,France,1863
AW-00012863,DE,1864
AW-00012864,United Kingdom,1865
AW-00012865,United Kingdom,1866
AW-00012866,France,1867
AW-00012867,DE,1868
AW-00012868,France,1869
AW-00012869,France,1870
AW-00012870,DE,1871
AW-00012871,United Kingdom,1872
